DriverNumber,Abbreviation,Q1Time,Q2Time,Q3Time,QualiPosition,Year,RaceNumber,BestQualiTime
22,TSU,0 days 00:01:30.574000,0 days 00:01:30.353000,,13.0,2025,18,90.353
5,BOR,0 days 00:01:30.820000,,,14.0,2025,18,90.82
18,STR,0 days 00:01:30.949000,,,15.0,2025,18,90.949
43,COL,0 days 00:01:30.982000,,,16.0,2025,18,90.982
31,OCO,0 days 00:01:30.989000,,,17.0,2025,18,90.989
10,GAS,0 days 00:01:31.261000,,,18.0,2025,18,91.261
23,ALB,,,,19.0,2025,18,
55,SAI,,,,20.0,2025,18,
1,VER,0 days 00:01:33.207000,0 days 00:01:32.701000,0 days 00:01:32.510000,1.0,2025,19,92.51
4,NOR,0 days 00:01:33.843000,0 days 00:01:32.876000,0 days 00:01:32.801000,2.0,2025,19,92.801
16,LEC,0 days 00:01:33.525000,0 days 00:01:32.869000,0 days 00:01:32.807000,3.0,2025,19,92.807
63,RUS,0 days 00:01:33.311000,0 days 00:01:33.058000,0 days 00:01:32.826000,4.0,2025,19,92.826
44,HAM,0 days 00:01:33.685000,0 days 00:01:32.914000,0 days 00:01:32.912000,5.0,2025,19,92.912
81,PIA,0 days 00:01:33.746000,0 days 00:01:33.228000,0 days 00:01:33.084000,6.0,2025,19,93.084
12,ANT,0 days 00:01:33.501000,0 days 00:01:33.044000,0 days 00:01:33.114000,7.0,2025,19,93.114
87,BEA,0 days 00:01:33.921000,0 days 00:01:33.238000,0 days 00:01:33.139000,8.0,2025,19,93.139
55,SAI,0 days 00:01:33.739000,0 days 00:01:33.124000,0 days 00:01:33.150000,9.0,2025,19,93.15
14,ALO,0 days 00:01:33.741000,0 days 00:01:33.237000,0 days 00:01:33.160000,10.0,2025,19,93.16
27,HUL,0 days 00:01:33.551000,0 days 00:01:33.334000,,11.0,2025,19,93.334
30,LAW,0 days 00:01:33.549000,0 days 00:01:33.360000,,12.0,2025,19,93.36
22,TSU,0 days 00:01:33.935000,0 days 00:01:33.466000,,13.0,2025,19,93.466
10,GAS,0 days 00:01:33.599000,0 days 00:01:33.651000,,14.0,2025,19,93.651
43,COL,0 days 00:01:34.039000,0 days 00:01:34.044000,,15.0,2025,19,94.044
5,BOR,0 days 00:01:34.125000,,,16.0,2025,19,94.125
31,OCO,0 days 00:01:34.136000,,,17.0,2025,19,94.136
18,STR,0 days 00:01:34.540000,,,18.0,2025,19,94.54
23,ALB,0 days 00:01:34.690000,,,19.0,2025,19,94.69
6,HAD,,,,20.0,2025,19,
4,NOR,0 days 00:01:16.899000,0 days 00:01:16.252000,0 days 00:01:15.586000,1.0,2025,20,75.586
16,LEC,0 days 00:01:17.024000,0 days 00:01:16.658000,0 days 00:01:15.848000,2.0,2025,20,75.848
44,HAM,0 days 00:01:16.736000,0 days 00:01:16.458000,0 days 00:01:15.938000,3.0,2025,20,75.938
63,RUS,0 days 00:01:16.895000,0 days 00:01:16.537000,0 days 00:01:16.034000,4.0,2025,20,76.034
1,VER,0 days 00:01:17.076000,0 days 00:01:16.605000,0 days 00:01:16.070000,5.0,2025,20,76.07
12,ANT,0 days 00:01:17.291000,0 days 00:01:16.773000,0 days 00:01:16.118000,6.0,2025,20,76.118
55,SAI,0 days 00:01:17.171000,0 days 00:01:16.607000,0 days 00:01:16.172000,7.0,2025,20,76.172
81,PIA,0 days 00:01:17.158000,0 days 00:01:16.737000,0 days 00:01:16.174000,8.0,2025,20,76.174
6,HAD,0 days 00:01:16.733000,0 days 00:01:16.804000,0 days 00:01:16.252000,9.0,2025,20,76.252
87,BEA,0 days 00:01:17.040000,0 days 00:01:16.787000,0 days 00:01:16.460000,10.0,2025,20,76.46
22,TSU,0 days 00:01:17.234000,0 days 00:01:16.816000,,11.0,2025,20,76.816
31,OCO,0 days 00:01:16.948000,0 days 00:01:16.837000,,12.0,2025,20,76.837
27,HUL,0 days 00:01:17.251000,0 days 00:01:17.016000,,13.0,2025,20,77.016
14,ALO,0 days 00:01:17.232000,0 days 00:01:17.103000,,14.0,2025,20,77.103
30,LAW,0 days 00:01:16.961000,0 days 00:01:18.072000,,15.0,2025,20,78.072
5,BOR,0 days 00:01:17.412000,,,16.0,2025,20,77.412
23,ALB,0 days 00:01:17.490000,,,17.0,2025,20,77.49
10,GAS,0 days 00:01:17.546000,,,18.0,2025,20,77.546
18,STR,0 days 00:01:17.606000,,,19.0,2025,20,77.606
43,COL,0 days 00:01:17.670000,,,20.0,2025,20,77.67
4,NOR,0 days 00:01:09.656000,0 days 00:01:09.616000,0 days 00:01:09.511000,1.0,2025,21,69.511
12,ANT,0 days 00:01:10.192000,0 days 00:01:09.774000,0 days 00:01:09.685000,2.0,2025,21,69.685
16,LEC,0 days 00:01:09.934000,0 days 00:01:09.801000,0 days 00:01:09.805000,3.0,2025,21,69.805
81,PIA,0 days 00:01:09.928000,0 days 00:01:09.835000,0 days 00:01:09.886000,4.0,2025,21,69.886
6,HAD,0 days 00:01:10.083000,0 days 00:01:09.970000,0 days 00:01:09.931000,5.0,2025,21,69.931
63,RUS,0 days 00:01:09.935000,0 days 00:01:09.880000,0 days 00:01:09.942000,6.0,2025,21,69.942
30,LAW,0 days 00:01:10.108000,0 days 00:01:09.950000,0 days 00:01:09.962000,7.0,2025,21,69.962
87,BEA,0 days 00:01:09.891000,0 days 00:01:09.755000,0 days 00:01:09.977000,8.0,2025,21,69.977
10,GAS,0 days 00:01:09.885000,0 days 00:01:09.857000,0 days 00:01:10.002000,9.0,2025,21,70.002
27,HUL,0 days 00:01:10.337000,0 days 00:01:09.985000,0 days 00:01:10.039000,10.0,2025,21,70.039
14,ALO,0 days 00:01:10.181000,0 days 00:01:10.001000,,11.0,2025,21,70.001
23,ALB,0 days 00:01:10.115000,0 days 00:01:10.053000,,12.0,2025,21,70.053
44,HAM,0 days 00:01:10.016000,0 days 00:01:10.100000,,13.0,2025,21,70.1
18,STR,0 days 00:01:10.041000,0 days 00:01:10.161000,,14.0,2025,21,70.161
55,SAI,0 days 00:01:10.184000,0 days 00:01:10.472000,,15.0,2025,21,70.472
1,VER,0 days 00:01:10.403000,,,16.0,2025,21,70.403
31,OCO,0 days 00:01:10.438000,,,17.0,2025,21,70.438
43,COL,0 days 00:01:10.632000,,,18.0,2025,21,70.632
22,TSU,0 days 00:01:10.711000,,,19.0,2025,21,70.711
5,BOR,,,,,2025,21,
4,NOR,0 days 00:01:55.473000,0 days 00:01:51.379000,0 days 00:01:47.934000,1.0,2025,22,107.934
1,VER,0 days 00:01:53.458000,0 days 00:01:51.593000,0 days 00:01:48.257000,2.0,2025,22,108.257
55,SAI,0 days 00:01:54.873000,0 days 00:01:51.144000,0 days 00:01:48.296000,3.0,2025,22,108.296
63,RUS,0 days 00:01:53.144000,0 days 00:01:50.935000,0 days 00:01:48.803000,4.0,2025,22,108.803
81,PIA,0 days 00:01:54.544000,0 days 00:01:52.126000,0 days 00:01:48.961000,5.0,2025,22,108.961
30,LAW,0 days 00:01:54.828000,0 days 00:01:51.621000,0 days 00:01:49.062000,6.0,2025,22,109.062
14,ALO,0 days 00:01:53.739000,0 days 00:01:51.865000,0 days 00:01:49.466000,7.0,2025,22,109.466
6,HAD,0 days 00:01:55.613000,0 days 00:01:51.120000,0 days 00:01:49.554000,8.0,2025,22,109.554
16,LEC,0 days 00:01:54.814000,0 days 00:01:51.952000,0 days 00:01:49.872000,9.0,2025,22,109.872
10,GAS,0 days 00:01:54.432000,0 days 00:01:51.760000,0 days 00:01:51.540000,10.0,2025,22,111.54
27,HUL,0 days 00:01:54.555000,0 days 00:01:52.781000,,11.0,2025,22,112.781
18,STR,0 days 00:01:54.416000,0 days 00:01:52.850000,,12.0,2025,22,112.85
31,OCO,0 days 00:01:54.635000,0 days 00:01:52.987000,,13.0,2025,22,112.987
87,BEA,0 days 00:01:56.016000,0 days 00:01:53.094000,,14.0,2025,22,113.094
43,COL,0 days 00:01:54.847000,0 days 00:01:53.683000,,15.0,2025,22,113.683
23,ALB,0 days 00:01:56.220000,,,16.0,2025,22,116.22
12,ANT,0 days 00:01:56.314000,,,17.0,2025,22,116.314
5,BOR,0 days 00:01:56.674000,,,18.0,2025,22,116.674
22,TSU,0 days 00:01:56.798000,,,19.0,2025,22,116.798
44,HAM,0 days 00:01:57.115000,,,20.0,2025,22,117.115
81,PIA,0 days 00:01:20.234000,0 days 00:01:19.650000,0 days 00:01:19.387000,1.0,2025,23,79.387
4,NOR,0 days 00:01:20.157000,0 days 00:01:19.861000,0 days 00:01:19.495000,2.0,2025,23,79.495
1,VER,0 days 00:01:20.472000,0 days 00:01:19.985000,0 days 00:01:19.651000,3.0,2025,23,79.651
63,RUS,0 days 00:01:20.074000,0 days 00:01:20.186000,0 days 00:01:19.662000,4.0,2025,23,79.662
12,ANT,0 days 00:01:20.576000,0 days 00:01:20.084000,0 days 00:01:19.846000,5.0,2025,23,79.846
6,HAD,0 days 00:01:20.603000,0 days 00:01:20.350000,0 days 00:01:20.114000,6.0,2025,23,80.114
55,SAI,0 days 00:01:20.520000,0 days 00:01:20.251000,0 days 00:01:20.287000,7.0,2025,23,80.287
14,ALO,0 days 00:01:20.598000,0 days 00:01:20.219000,0 days 00:01:20.418000,8.0,2025,23,80.418
10,GAS,0 days 00:01:20.681000,0 days 00:01:20.324000,0 days 00:01:20.477000,9.0,2025,23,80.477
16,LEC,0 days 00:01:20.564000,0 days 00:01:20.343000,0 days 00:01:20.561000,10.0,2025,23,80.561
27,HUL,0 days 00:01:20.630000,0 days 00:01:20.353000,,11.0,2025,23,80.353
30,LAW,0 days 00:01:20.539000,0 days 00:01:20.433000,,12.0,2025,23,80.433
87,BEA,0 days 00:01:20.548000,0 days 00:01:20.438000,,13.0,2025,23,80.438
5,BOR,0 days 00:01:20.653000,0 days 00:01:20.534000,,14.0,2025,23,80.534
23,ALB,0 days 00:01:20.629000,0 days 00:01:20.629000,,15.0,2025,23,80.629
22,TSU,0 days 00:01:20.761000,,,16.0,2025,23,80.761
31,OCO,0 days 00:01:20.864000,,,17.0,2025,23,80.864
44,HAM,0 days 00:01:20.907000,,,18.0,2025,23,80.907
18,STR,0 days 00:01:21.058000,,,19.0,2025,23,81.058
43,COL,0 days 00:01:21.137000,,,20.0,2025,23,81.137
1,VER,0 days 00:01:22.877000,0 days 00:01:22.752000,0 days 00:01:22.207000,1.0,2025,24,82.207
4,NOR,0 days 00:01:23.178000,0 days 00:01:22.804000,0 days 00:01:22.408000,2.0,2025,24,82.408
81,PIA,0 days 00:01:22.605000,0 days 00:01:23.021000,0 days 00:01:22.437000,3.0,2025,24,82.437
63,RUS,0 days 00:01:23.247000,0 days 00:01:22.730000,0 days 00:01:22.645000,4.0,2025,24,82.645
16,LEC,0 days 00:01:23.163000,0 days 00:01:22.948000,0 days 00:01:22.730000,5.0,2025,24,82.73
14,ALO,0 days 00:01:23.071000,0 days 00:01:22.861000,0 days 00:01:22.902000,6.0,2025,24,82.902
5,BOR,0 days 00:01:23.374000,0 days 00:01:22.874000,0 days 00:01:22.904000,7.0,2025,24,82.904
31,OCO,0 days 00:01:23.334000,0 days 00:01:23.023000,0 days 00:01:22.913000,8.0,2025,24,82.913
6,HAD,0 days 00:01:23.373000,0 days 00:01:22.997000,0 days 00:01:23.072000,9.0,2025,24,83.072
22,TSU,0 days 00:01:23.386000,0 days 00:01:23.034000,,10.0,2025,24,83.034
87,BEA,0 days 00:01:23.254000,0 days 00:01:23.041000,,11.0,2025,24,83.041
55,SAI,0 days 00:01:23.187000,0 days 00:01:23.042000,,12.0,2025,24,83.042
30,LAW,0 days 00:01:23.265000,0 days 00:01:23.077000,,13.0,2025,24,83.077
12,ANT,0 days 00:01:22.894000,0 days 00:01:23.080000,,14.0,2025,24,83.08
18,STR,0 days 00:01:23.316000,0 days 00:01:23.097000,,15.0,2025,24,83.097
44,HAM,0 days 00:01:23.394000,,,16.0,2025,24,83.394
23,ALB,0 days 00:01:23.416000,,,17.0,2025,24,83.416
27,HUL,0 days 00:01:23.450000,,,18.0,2025,24,83.45
10,GAS,0 days 00:01:23.468000,,,19.0,2025,24,83.468
43,COL,0 days 00:01:23.890000,,,20.0,2025,24,83.89
